Date,vix_percentile_1y,spx_rv_percentile_1y,vvix_percentile_1y,credit_spread_percentile_1y,yield_curve_slope_percentile_1y,vix_change_5d,credit_spread_change_21d,term_structure_ratio_1_0,term_structure_slope_2_1,complacency_risk,confirmed_risk_off,spx_drawdown_5pct_21d
2019-05-14,0.7242063492063492,0.6904761904761905,0.6547619047619048,0.7579365079365079,0.4742063492063492,-0.0652173913043479,0.1222826086956521,1.0035991140642304,-0.0500000000000007,-0.0179865424430642,0.5489024313429075,0.0
2019-05-15,0.6607142857142857,0.6904761904761905,0.5555555555555556,0.7698412698412699,0.4246031746031746,-0.1525773195876287,0.1456043956043955,1.029501216545012,0.4499999999999993,-0.05176730486008831,0.5086451247165533,0.0
2019-05-16,0.5674603174603174,0.6944444444444444,0.5515873015873016,0.7023809523809523,0.37896825396825395,-0.199476439790576,0.1062670299727519,1.0284499672988885,1.049999999999999,-0.08628147594116184,0.3985733182161753,0.0
2019-05-17,0.6150793650793651,0.6944444444444444,0.6944444444444444,0.7023809523809523,0.3472222222222222,-0.0049875311720697,0.0911528150134048,0.994674185463659,1.1499999999999986,-0.0019198036654395274,0.43202003023431595,0.0
2019-05-20,0.6428571428571429,0.6944444444444444,0.6388888888888888,0.6964285714285714,0.38492063492063494,-0.2063260340632604,0.0884718498659515,0.9886572654812998,1.0500000000000007,-0.07368786930830727,0.4477040816326531,0.0
2019-05-21,0.5436507936507936,0.6944444444444444,0.47619047619047616,0.6587301587301587,0.2222222222222222,-0.1722037652270209,0.0697050938337802,1.0050167224080269,1.2499999999999982,-0.07858505159169606,0.35811917359536405,0.0
2019-05-22,0.503968253968254,0.6865079365079365,0.373015873015873,0.6805555555555556,0.13690476190476192,-0.1027980535279806,0.0833333333333332,1.1,0.6499999999999986,-0.050991097980149114,0.3429783950617284,0.0
2019-05-23,0.6825396825396826,0.6944444444444444,0.5674603174603174,0.7916666666666666,0.35714285714285715,0.1066056245912363,0.1313672922252009,1.0239361702127658,0.3000000000000007,0.033843055425789303,0.5403439153439153,0.0
2019-05-24,0.5952380952380952,0.6944444444444444,0.3968253968253968,0.7579365079365079,0.1388888888888889,-0.0068922305764411,0.1093333333333332,1.055205047318612,0.5999999999999979,-0.0027897123761785403,0.4511526832955404,0.0
2019-05-28,0.7023809523809523,0.6904761904761905,0.5674603174603174,0.7777777777777778,0.04563492063492063,0.072961373390558,0.1233243967828419,0.9928571428571428,0.3500000000000014,0.021714694461475597,0.5462962962962963,0.0
